,tab_code,表章項目,cat01_code,産業,cat02_code,就業状態,cat03_code,性別,area_code,地域,time_code,時間軸（月次）,unit,value,annotation
471,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2016000404,2016年4月,万人,5344,
472,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2016000505,2016年5月,万人,5345,
473,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2016000606,2016年6月,万人,5346,
474,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2016000707,2016年7月,万人,5347,
475,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2016000808,2016年8月,万人,5345,
476,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2016000909,2016年9月,万人,5347,
477,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2016001010,2016年10月,万人,5349,
478,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2016001111,2016年11月,万人,5349,
479,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2016001212,2016年12月,万人,5346,
480,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2017000101,2017年1月,万人,5366,
481,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2017000202,2017年2月,万人,5364,
482,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2017000303,2017年3月,万人,5364,
483,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2017000404,2017年4月,万人,5363,
484,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2017000505,2017年5月,万人,5364,
485,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2017000606,2017年6月,万人,5365,
486,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2017000707,2017年7月,万人,5366,
487,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2017000808,2017年8月,万人,5364,
488,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2017000909,2017年9月,万人,5367,
489,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2017001010,2017年10月,万人,5368,
490,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2017001111,2017年11月,万人,5368,
491,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2017001212,2017年12月,万人,5363,
492,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2018000101,2018年1月,万人,5363,
493,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2018000202,2018年2月,万人,5361,
494,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2018000303,2018年3月,万人,5361,
495,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2018000404,2018年4月,万人,5360,
496,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2018000505,2018年5月,万人,5362,
497,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2018000606,2018年6月,万人,5364,
498,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2018000707,2018年7月,万人,5362,
499,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2018000808,2018年8月,万人,5361,
500,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2018000909,2018年9月,万人,5363,
501,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2018001010,2018年10月,万人,5364,
502,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2018001111,2018年11月,万人,5363,
503,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2018001212,2018年12月,万人,5358,
504,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2019000101,2019年1月,万人,5361,
505,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2019000202,2019年2月,万人,5357,
506,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2019000303,2019年3月,万人,5357,
507,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2019000404,2019年4月,万人,5357,
508,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2019000505,2019年5月,万人,5359,
509,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2019000606,2019年6月,万人,5359,
510,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2019000707,2019年7月,万人,5360,
511,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2019000808,2019年8月,万人,5359,
512,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2019000909,2019年9月,万人,5360,
513,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2019001010,2019年10月,万人,5363,
514,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2019001111,2019年11月,万人,5363,
515,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2019001212,2019年12月,万人,5357,
516,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2020000101,2020年1月,万人,5358,
517,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2020000202,2020年2月,万人,5356,
518,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2020000303,2020年3月,万人,5357,
519,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2020000404,2020年4月,万人,5354,
520,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2020000505,2020年5月,万人,5356,
521,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2020000606,2020年6月,万人,5357,
522,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2020000707,2020年7月,万人,5356,
523,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2020000808,2020年8月,万人,5352,
524,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2020000909,2020年9月,万人,5356,
525,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2020001010,2020年10月,万人,5352,
526,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2020001111,2020年11月,万人,5351,
527,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2020001212,2020年12月,万人,5342,
528,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2021000101,2021年1月,万人,5345,
529,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2021000202,2021年2月,万人,5337,
530,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2021000303,2021年3月,万人,5334,
531,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2021000404,2021年4月,万人,5332,
532,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2021000505,2021年5月,万人,5340,
533,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2021000606,2021年6月,万人,5335,
534,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2021000707,2021年7月,万人,5334,
535,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2021000808,2021年8月,万人,5331,
536,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2021000909,2021年9月,万人,5327,
537,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2021001010,2021年10月,万人,5325,
538,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2021001111,2021年11月,万人,5324,
539,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2021001212,2021年12月,万人,5324,
540,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2022000101,2022年1月,万人,5341,
541,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2022000202,2022年2月,万人,5338,
542,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2022000303,2022年3月,万人,5335,
543,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2022000404,2022年4月,万人,5329,
544,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2022000505,2022年5月,万人,5324,
545,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2022000606,2022年6月,万人,5320,
546,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2022000707,2022年7月,万人,5319,
547,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2022000808,2022年8月,万人,5319,
548,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2022000909,2022年9月,万人,5325,
549,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2022001010,2022年10月,万人,5328,
550,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2022001111,2022年11月,万人,5328,
551,01,実数(人口),000,全産業,00,15歳以上人口,1,男,00000,全国,2022001212,2022年12月,万人,5326,
552,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2000000101,2000年1月,万人,5571,
553,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2000000202,2000年2月,万人,5573,
554,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2000000303,2000年3月,万人,5573,
555,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2000000404,2000年4月,万人,5572,
556,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2000000505,2000年5月,万人,5579,
557,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2000000606,2000年6月,万人,5583,
558,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2000000707,2000年7月,万人,5578,
559,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2000000808,2000年8月,万人,5583,
560,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2000000909,2000年9月,万人,5589,
561,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2000001010,2000年10月,万人,5594,
562,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2000001111,2000年11月,万人,5599,
563,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2000001212,2000年12月,万人,5599,
564,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2001000101,2001年1月,万人,5602,
565,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2001000202,2001年2月,万人,5593,
566,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2001000303,2001年3月,万人,5602,
567,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2001000404,2001年4月,万人,5603,
568,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2001000505,2001年5月,万人,5609,
569,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2001000606,2001年6月,万人,5611,
570,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2001000707,2001年7月,万人,5611,
571,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2001000808,2001年8月,万人,5614,
572,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2001000909,2001年9月,万人,5621,
573,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2001001010,2001年10月,万人,5625,
574,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2001001111,2001年11月,万人,5633,
575,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2001001212,2001年12月,万人,5627,
576,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2002000101,2002年1月,万人,5624,
577,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2002000202,2002年2月,万人,5621,
578,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2002000303,2002年3月,万人,5625,
579,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2002000404,2002年4月,万人,5624,
580,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2002000505,2002年5月,万人,5630,
581,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2002000606,2002年6月,万人,5634,
582,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2002000707,2002年7月,万人,5631,
583,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2002000808,2002年8月,万人,5633,
584,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2002000909,2002年9月,万人,5641,
585,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2002001010,2002年10月,万人,5647,
586,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2002001111,2002年11月,万人,5644,
587,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2002001212,2002年12月,万人,5636,
588,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2003000101,2003年1月,万人,5643,
589,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2003000202,2003年2月,万人,5638,
590,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2003000303,2003年3月,万人,5646,
591,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2003000404,2003年4月,万人,5647,
592,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2003000505,2003年5月,万人,5654,
593,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2003000606,2003年6月,万人,5658,
594,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2003000707,2003年7月,万人,5656,
595,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2003000808,2003年8月,万人,5658,
596,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2003000909,2003年9月,万人,5662,
597,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2003001010,2003年10月,万人,5665,
598,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2003001111,2003年11月,万人,5666,
599,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2003001212,2003年12月,万人,5656,
600,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2004000101,2004年1月,万人,5665,
601,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2004000202,2004年2月,万人,5663,
602,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2004000303,2004年3月,万人,5672,
603,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2004000404,2004年4月,万人,5676,
604,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2004000505,2004年5月,万人,5676,
605,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2004000606,2004年6月,万人,5670,
606,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2004000707,2004年7月,万人,5670,
607,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2004000808,2004年8月,万人,5670,
608,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2004000909,2004年9月,万人,5672,
609,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2004001010,2004年10月,万人,5678,
610,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2004001111,2004年11月,万人,5680,
611,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2004001212,2004年12月,万人,5674,
612,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2005000101,2005年1月,万人,5682,
613,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2005000202,2005年2月,万人,5682,
614,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2005000303,2005年3月,万人,5683,
615,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2005000404,2005年4月,万人,5679,
616,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2005000505,2005年5月,万人,5684,
617,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2005000606,2005年6月,万人,5682,
618,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2005000707,2005年7月,万人,5683,
619,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2005000808,2005年8月,万人,5684,
620,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2005000909,2005年9月,万人,5687,
621,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2005001010,2005年10月,万人,5690,
622,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2005001111,2005年11月,万人,5691,
623,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2005001212,2005年12月,万人,5687,
624,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2006000101,2006年1月,万人,5689,
625,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2006000202,2006年2月,万人,5686,
626,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2006000303,2006年3月,万人,5691,
627,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2006000404,2006年4月,万人,5684,
628,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2006000505,2006年5月,万人,5691,
629,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2006000606,2006年6月,万人,5697,
630,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2006000707,2006年7月,万人,5693,
631,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2006000808,2006年8月,万人,5693,
632,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2006000909,2006年9月,万人,5695,
633,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2006001010,2006年10月,万人,5698,
634,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2006001111,2006年11月,万人,5702,
635,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2006001212,2006年12月,万人,5695,
636,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2007000101,2007年1月,万人,5695,
637,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2007000202,2007年2月,万人,5695,
638,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2007000303,2007年3月,万人,5697,
639,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2007000404,2007年4月,万人,5697,
640,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2007000505,2007年5月,万人,5699,
641,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2007000606,2007年6月,万人,5703,
642,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2007000707,2007年7月,万人,5701,
643,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2007000808,2007年8月,万人,5702,
644,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2007000909,2007年9月,万人,5704,
645,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2007001010,2007年10月,万人,5705,
646,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2007001111,2007年11月,万人,5706,
647,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2007001212,2007年12月,万人,5706,
648,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2008000101,2008年1月,万人,5705,
649,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2008000202,2008年2月,万人,5703,
650,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2008000303,2008年3月,万人,5705,
651,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2008000404,2008年4月,万人,5704,
652,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2008000505,2008年5月,万人,5706,
653,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2008000606,2008年6月,万人,5707,
654,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2008000707,2008年7月,万人,5708,
655,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2008000808,2008年8月,万人,5706,
656,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2008000909,2008年9月,万人,5707,
657,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2008001010,2008年10月,万人,5707,
658,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2008001111,2008年11月,万人,5708,
659,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2008001212,2008年12月,万人,5707,
660,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2009000101,2009年1月,万人,5705,
661,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2009000202,2009年2月,万人,5704,
662,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2009000303,2009年3月,万人,5705,
663,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2009000404,2009年4月,万人,5706,
664,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2009000505,2009年5月,万人,5708,
665,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2009000606,2009年6月,万人,5709,
666,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2009000707,2009年7月,万人,5711,
667,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2009000808,2009年8月,万人,5709,
668,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2009000909,2009年9月,万人,5711,
669,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2009001010,2009年10月,万人,5712,
670,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2009001111,2009年11月,万人,5713,
671,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2009001212,2009年12月,万人,5710,
672,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2010000101,2010年1月,万人,5709,
673,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2010000202,2010年2月,万人,5708,
674,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2010000303,2010年3月,万人,5709,
675,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2010000404,2010年4月,万人,5709,
676,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2010000505,2010年5月,万人,5711,
677,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2010000606,2010年6月,万人,5715,
678,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2010000707,2010年7月,万人,5712,
679,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2010000808,2010年8月,万人,5712,
680,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2010000909,2010年9月,万人,5713,
681,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2010001010,2010年10月,万人,5714,
682,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2010001111,2010年11月,万人,5715,
683,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2010001212,2010年12月,万人,5714,
684,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2011000101,2011年1月,万人,5715,
685,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2011000202,2011年2月,万人,5713,
686,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2011000303,2011年3月,万人,…,
687,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2011000404,2011年4月,万人,…,
688,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2011000505,2011年5月,万人,…,
689,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2011000606,2011年6月,万人,…,
690,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2011000707,2011年7月,万人,…,
691,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2011000808,2011年8月,万人,…,
692,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2011000909,2011年9月,万人,5705,
693,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2011001010,2011年10月,万人,5708,
694,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2011001111,2011年11月,万人,5709,
695,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2011001212,2011年12月,万人,5708,
696,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2012000101,2012年1月,万人,5744,
697,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2012000202,2012年2月,万人,5743,
698,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2012000303,2012年3月,万人,5743,
699,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2012000404,2012年4月,万人,5742,
700,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2012000505,2012年5月,万人,5740,
701,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2012000606,2012年6月,万人,5742,
702,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2012000707,2012年7月,万人,5743,
703,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2012000808,2012年8月,万人,5741,
704,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2012000909,2012年9月,万人,5742,
705,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2012001010,2012年10月,万人,5743,
706,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2012001111,2012年11月,万人,5743,
707,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2012001212,2012年12月,万人,5741,
708,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2013000101,2013年1月,万人,5739,
709,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2013000202,2013年2月,万人,5738,
710,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2013000303,2013年3月,万人,5738,
711,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2013000404,2013年4月,万人,5736,
712,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2013000505,2013年5月,万人,5738,
713,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2013000606,2013年6月,万人,5741,
714,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2013000707,2013年7月,万人,5738,
715,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2013000808,2013年8月,万人,5737,
716,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2013000909,2013年9月,万人,5739,
717,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2013001010,2013年10月,万人,5740,
718,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2013001111,2013年11月,万人,5739,
719,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2013001212,2013年12月,万人,5738,
720,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2014000101,2014年1月,万人,5736,
721,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2014000202,2014年2月,万人,5734,
722,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2014000303,2014年3月,万人,5735,
723,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2014000404,2014年4月,万人,5734,
724,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2014000505,2014年5月,万人,5736,
725,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2014000606,2014年6月,万人,5735,
726,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2014000707,2014年7月,万人,5738,
727,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2014000808,2014年8月,万人,5734,
728,01,実数(人口),000,全産業,00,15歳以上人口,2,女,00000,全国,2014000909,2014年9月,万人,5737,
